nr;name;telephone;emailAddress;undergraduateDegreeFrom;masterDegreeFrom;doctoralDegreeFrom;worksFor
116032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department16.university1.edu;332;911;132;116
116033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department16.university1.edu;104;845;857;116
116034;lecturer3;xxx-xxx-xxxx;lecturer3@department16.university1.edu;789;529;841;116
116041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department16.university1.edu;648;919;827;116
116042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department16.university1.edu;374;799;120;116
116043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department16.university1.edu;115;182;215;116
116044;lecturer4;xxx-xxx-xxxx;lecturer4@department16.university1.edu;279;17;353;116
116051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department16.university1.edu;936;533;345;116
116052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department16.university1.edu;519;720;466;116
116053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department16.university1.edu;816;812;569;116
116054;lecturer5;xxx-xxx-xxxx;lecturer5@department16.university1.edu;775;783;663;116
116061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department16.university1.edu;737;551;877;116
116062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department16.university1.edu;676;663;685;116
116063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department16.university1.edu;668;564;883;116
116071;fullProfessor7;xxx-xxx-xxxx;fullProfessor7@department16.university1.edu;438;86;599;116
116072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department16.university1.edu;358;49;503;116
116073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department16.university1.edu;483;48;386;116
116081;fullProfessor8;xxx-xxx-xxxx;fullProfessor8@department16.university1.edu;207;17;991;116
116082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department16.university1.edu;893;873;999;116
116083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department16.university1.edu;199;199;809;116
116091;fullProfessor9;xxx-xxx-xxxx;fullProfessor9@department16.university1.edu;627;540;463;116
116092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department16.university1.edu;341;176;123;116
116093;assistantProfessor9;xxx-xxx-xxxx;assistantProfessor9@department16.university1.edu;516;112;356;116
116102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department16.university1.edu;492;677;679;116
116103;assistantProfessor10;xxx-xxx-xxxx;assistantProfessor10@department16.university1.edu;497;438;676;116
116112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department16.university1.edu;396;945;592;116
117001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department17.university1.edu;693;956;164;117
117002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department17.university1.edu;240;25;34;117
117003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department17.university1.edu;139;872;494;117
117004;lecturer0;xxx-xxx-xxxx;lecturer0@department17.university1.edu;613;545;947;117
117011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department17.university1.edu;85;708;700;117
117012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department17.university1.edu;29;435;669;117
117013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department17.university1.edu;24;114;855;117
117014;lecturer1;xxx-xxx-xxxx;lecturer1@department17.university1.edu;507;56;321;117
117021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department17.university1.edu;507;997;156;117
117022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department17.university1.edu;126;703;323;117
117023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department17.university1.edu;66;803;521;117
117024;lecturer2;xxx-xxx-xxxx;lecturer2@department17.university1.edu;167;750;703;117
117031;fullProfessor3;xxx-xxx-xxxx;fullProfessor3@department17.university1.edu;438;11;358;117
117032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department17.university1.edu;405;483;575;117
117033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department17.university1.edu;937;252;3;117
117034;lecturer3;xxx-xxx-xxxx;lecturer3@department17.university1.edu;74;936;307;117
117041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department17.university1.edu;919;224;181;117
117042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department17.university1.edu;91;535;629;117
117043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department17.university1.edu;364;118;666;117
117044;lecturer4;xxx-xxx-xxxx;lecturer4@department17.university1.edu;700;295;293;117
117051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department17.university1.edu;288;920;131;117
117052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department17.university1.edu;737;768;700;117
117053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department17.university1.edu;979;986;550;117
117054;lecturer5;xxx-xxx-xxxx;lecturer5@department17.university1.edu;765;637;573;117
117061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department17.university1.edu;618;891;547;117
117062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department17.university1.edu;122;896;472;117
117063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department17.university1.edu;513;590;465;117
117064;lecturer6;xxx-xxx-xxxx;lecturer6@department17.university1.edu;435;146;65;117
117071;fullProfessor7;xxx-xxx-xxxx;fullProfessor7@department17.university1.edu;938;245;353;117
117072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department17.university1.edu;310;816;481;117
117073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department17.university1.edu;17;487;210;117
117082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department17.university1.edu;492;682;464;117
117083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department17.university1.edu;985;451;394;117
117092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department17.university1.edu;348;411;716;117
117093;assistantProfessor9;xxx-xxx-xxxx;assistantProfessor9@department17.university1.edu;430;714;523;117
117102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department17.university1.edu;792;361;143;117
117103;assistantProfessor10;xxx-xxx-xxxx;assistantProfessor10@department17.university1.edu;966;969;914;117
117112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department17.university1.edu;944;335;543;117
117122;associateProfessor12;xxx-xxx-xxxx;associateProfessor12@department17.university1.edu;827;461;135;117
