"nr";"name";"telephone";"emailAddress";"age";"undergraduateDegreeFrom";"advisor";"memberOf"
20102;"graduateStudent10";"xxx-xxx-xxxx";"graduateStudent10@department2.university0.edu";26;228;2041;2
20112;"graduateStudent11";"xxx-xxx-xxxx";"graduateStudent11@department2.university0.edu";21;407;2033;2
20122;"graduateStudent12";"xxx-xxx-xxxx";"graduateStudent12@department2.university0.edu";21;187;2042;2
20132;"graduateStudent13";"xxx-xxx-xxxx";"graduateStudent13@department2.university0.edu";26;31;2022;2
20142;"graduateStudent14";"xxx-xxx-xxxx";"graduateStudent14@department2.university0.edu";23;278;2072;2
20152;"graduateStudent15";"xxx-xxx-xxxx";"graduateStudent15@department2.university0.edu";24;591;2092;2
20162;"graduateStudent16";"xxx-xxx-xxxx";"graduateStudent16@department2.university0.edu";25;724;2092;2
20172;"graduateStudent17";"xxx-xxx-xxxx";"graduateStudent17@department2.university0.edu";27;123;2033;2
20182;"graduateStudent18";"xxx-xxx-xxxx";"graduateStudent18@department2.university0.edu";23;456;2053;2
20192;"graduateStudent19";"xxx-xxx-xxxx";"graduateStudent19@department2.university0.edu";22;812;2073;2
20202;"graduateStudent20";"xxx-xxx-xxxx";"graduateStudent20@department2.university0.edu";22;794;2021;2
20212;"graduateStudent21";"xxx-xxx-xxxx";"graduateStudent21@department2.university0.edu";26;142;2053;2
20222;"graduateStudent22";"xxx-xxx-xxxx";"graduateStudent22@department2.university0.edu";21;816;2031;2
20232;"graduateStudent23";"xxx-xxx-xxxx";"graduateStudent23@department2.university0.edu";27;850;2073;2
20242;"graduateStudent24";"xxx-xxx-xxxx";"graduateStudent24@department2.university0.edu";24;76;2092;2
20252;"graduateStudent25";"xxx-xxx-xxxx";"graduateStudent25@department2.university0.edu";22;269;2022;2
20262;"graduateStudent26";"xxx-xxx-xxxx";"graduateStudent26@department2.university0.edu";22;612;2003;2
20272;"graduateStudent27";"xxx-xxx-xxxx";"graduateStudent27@department2.university0.edu";21;783;2102;2
20282;"graduateStudent28";"xxx-xxx-xxxx";"graduateStudent28@department2.university0.edu";26;244;2052;2
20292;"graduateStudent29";"xxx-xxx-xxxx";"graduateStudent29@department2.university0.edu";26;151;2043;2
20302;"graduateStudent30";"xxx-xxx-xxxx";"graduateStudent30@department2.university0.edu";23;742;2102;2
20312;"graduateStudent31";"xxx-xxx-xxxx";"graduateStudent31@department2.university0.edu";27;311;2061;2
20322;"graduateStudent32";"xxx-xxx-xxxx";"graduateStudent32@department2.university0.edu";23;115;2021;2
20332;"graduateStudent33";"xxx-xxx-xxxx";"graduateStudent33@department2.university0.edu";21;603;2043;2
20342;"graduateStudent34";"xxx-xxx-xxxx";"graduateStudent34@department2.university0.edu";25;166;2012;2
20352;"graduateStudent35";"xxx-xxx-xxxx";"graduateStudent35@department2.university0.edu";22;115;2082;2
20362;"graduateStudent36";"xxx-xxx-xxxx";"graduateStudent36@department2.university0.edu";23;908;2033;2
20372;"graduateStudent37";"xxx-xxx-xxxx";"graduateStudent37@department2.university0.edu";21;254;2062;2
20382;"graduateStudent38";"xxx-xxx-xxxx";"graduateStudent38@department2.university0.edu";24;495;2012;2
20392;"graduateStudent39";"xxx-xxx-xxxx";"graduateStudent39@department2.university0.edu";25;599;2073;2
20402;"graduateStudent40";"xxx-xxx-xxxx";"graduateStudent40@department2.university0.edu";25;455;2092;2
20412;"graduateStudent41";"xxx-xxx-xxxx";"graduateStudent41@department2.university0.edu";22;204;2012;2
20422;"graduateStudent42";"xxx-xxx-xxxx";"graduateStudent42@department2.university0.edu";22;576;2052;2
20432;"graduateStudent43";"xxx-xxx-xxxx";"graduateStudent43@department2.university0.edu";27;714;2063;2
20442;"graduateStudent44";"xxx-xxx-xxxx";"graduateStudent44@department2.university0.edu";24;787;2092;2
20452;"graduateStudent45";"xxx-xxx-xxxx";"graduateStudent45@department2.university0.edu";22;313;2102;2
20462;"graduateStudent46";"xxx-xxx-xxxx";"graduateStudent46@department2.university0.edu";22;258;2092;2
20472;"graduateStudent47";"xxx-xxx-xxxx";"graduateStudent47@department2.university0.edu";27;916;2073;2
20482;"graduateStudent48";"xxx-xxx-xxxx";"graduateStudent48@department2.university0.edu";20;237;2043;2
20492;"graduateStudent49";"xxx-xxx-xxxx";"graduateStudent49@department2.university0.edu";22;922;2032;2
20502;"graduateStudent50";"xxx-xxx-xxxx";"graduateStudent50@department2.university0.edu";20;359;2003;2
20512;"graduateStudent51";"xxx-xxx-xxxx";"graduateStudent51@department2.university0.edu";21;659;2023;2
20522;"graduateStudent52";"xxx-xxx-xxxx";"graduateStudent52@department2.university0.edu";20;417;2021;2
20532;"graduateStudent53";"xxx-xxx-xxxx";"graduateStudent53@department2.university0.edu";25;308;2001;2
20542;"graduateStudent54";"xxx-xxx-xxxx";"graduateStudent54@department2.university0.edu";21;401;2003;2
20552;"graduateStudent55";"xxx-xxx-xxxx";"graduateStudent55@department2.university0.edu";26;488;2002;2
20562;"graduateStudent56";"xxx-xxx-xxxx";"graduateStudent56@department2.university0.edu";27;876;2023;2
20572;"graduateStudent57";"xxx-xxx-xxxx";"graduateStudent57@department2.university0.edu";27;464;2031;2
20582;"graduateStudent58";"xxx-xxx-xxxx";"graduateStudent58@department2.university0.edu";20;36;2001;2
20592;"graduateStudent59";"xxx-xxx-xxxx";"graduateStudent59@department2.university0.edu";27;852;2033;2
20602;"graduateStudent60";"xxx-xxx-xxxx";"graduateStudent60@department2.university0.edu";21;520;2013;2
20612;"graduateStudent61";"xxx-xxx-xxxx";"graduateStudent61@department2.university0.edu";25;684;2033;2
20622;"graduateStudent62";"xxx-xxx-xxxx";"graduateStudent62@department2.university0.edu";24;483;2053;2
20632;"graduateStudent63";"xxx-xxx-xxxx";"graduateStudent63@department2.university0.edu";20;1;2031;2
20642;"graduateStudent64";"xxx-xxx-xxxx";"graduateStudent64@department2.university0.edu";24;513;2043;2
20652;"graduateStudent65";"xxx-xxx-xxxx";"graduateStudent65@department2.university0.edu";26;622;2092;2
20662;"graduateStudent66";"xxx-xxx-xxxx";"graduateStudent66@department2.university0.edu";21;691;2112;2
20672;"graduateStudent67";"xxx-xxx-xxxx";"graduateStudent67@department2.university0.edu";24;107;2053;2
20682;"graduateStudent68";"xxx-xxx-xxxx";"graduateStudent68@department2.university0.edu";20;816;2011;2
20692;"graduateStudent69";"xxx-xxx-xxxx";"graduateStudent69@department2.university0.edu";26;462;2062;2
20702;"graduateStudent70";"xxx-xxx-xxxx";"graduateStudent70@department2.university0.edu";25;852;2082;2
20712;"graduateStudent71";"xxx-xxx-xxxx";"graduateStudent71@department2.university0.edu";22;717;2082;2
20722;"graduateStudent72";"xxx-xxx-xxxx";"graduateStudent72@department2.university0.edu";23;453;2021;2
20732;"graduateStudent73";"xxx-xxx-xxxx";"graduateStudent73@department2.university0.edu";22;496;2021;2
20742;"graduateStudent74";"xxx-xxx-xxxx";"graduateStudent74@department2.university0.edu";26;591;2031;2
20752;"graduateStudent75";"xxx-xxx-xxxx";"graduateStudent75@department2.university0.edu";27;405;2013;2
20762;"graduateStudent76";"xxx-xxx-xxxx";"graduateStudent76@department2.university0.edu";26;139;2063;2
20772;"graduateStudent77";"xxx-xxx-xxxx";"graduateStudent77@department2.university0.edu";21;531;2032;2
20782;"graduateStudent78";"xxx-xxx-xxxx";"graduateStudent78@department2.university0.edu";21;945;2053;2
20792;"graduateStudent79";"xxx-xxx-xxxx";"graduateStudent79@department2.university0.edu";24;233;2001;2
20802;"graduateStudent80";"xxx-xxx-xxxx";"graduateStudent80@department2.university0.edu";20;323;2031;2
20812;"graduateStudent81";"xxx-xxx-xxxx";"graduateStudent81@department2.university0.edu";20;811;2063;2
20822;"graduateStudent82";"xxx-xxx-xxxx";"graduateStudent82@department2.university0.edu";24;157;2032;2
20832;"graduateStudent83";"xxx-xxx-xxxx";"graduateStudent83@department2.university0.edu";25;51;2061;2
20842;"graduateStudent84";"xxx-xxx-xxxx";"graduateStudent84@department2.university0.edu";26;212;2112;2
20852;"graduateStudent85";"xxx-xxx-xxxx";"graduateStudent85@department2.university0.edu";25;442;2072;2
20862;"graduateStudent86";"xxx-xxx-xxxx";"graduateStudent86@department2.university0.edu";24;972;2021;2
20872;"graduateStudent87";"xxx-xxx-xxxx";"graduateStudent87@department2.university0.edu";24;34;2073;2
20882;"graduateStudent88";"xxx-xxx-xxxx";"graduateStudent88@department2.university0.edu";26;865;2001;2
20892;"graduateStudent89";"xxx-xxx-xxxx";"graduateStudent89@department2.university0.edu";22;641;2062;2
20902;"graduateStudent90";"xxx-xxx-xxxx";"graduateStudent90@department2.university0.edu";27;408;2003;2
20912;"graduateStudent91";"xxx-xxx-xxxx";"graduateStudent91@department2.university0.edu";25;903;2061;2
20922;"graduateStudent92";"xxx-xxx-xxxx";"graduateStudent92@department2.university0.edu";22;969;2042;2
20932;"graduateStudent93";"xxx-xxx-xxxx";"graduateStudent93@department2.university0.edu";24;122;2053;2
20942;"graduateStudent94";"xxx-xxx-xxxx";"graduateStudent94@department2.university0.edu";26;888;2062;2
20952;"graduateStudent95";"xxx-xxx-xxxx";"graduateStudent95@department2.university0.edu";23;158;2042;2
20962;"graduateStudent96";"xxx-xxx-xxxx";"graduateStudent96@department2.university0.edu";25;508;2042;2
20972;"graduateStudent97";"xxx-xxx-xxxx";"graduateStudent97@department2.university0.edu";22;466;2031;2
20982;"graduateStudent98";"xxx-xxx-xxxx";"graduateStudent98@department2.university0.edu";22;436;2053;2
20992;"graduateStudent99";"xxx-xxx-xxxx";"graduateStudent99@department2.university0.edu";22;321;2031;2
21002;"graduateStudent100";"xxx-xxx-xxxx";"graduateStudent100@department2.university0.edu";24;247;2013;2
21012;"graduateStudent101";"xxx-xxx-xxxx";"graduateStudent101@department2.university0.edu";27;924;2031;2
21022;"graduateStudent102";"xxx-xxx-xxxx";"graduateStudent102@department2.university0.edu";20;648;2031;2
21032;"graduateStudent103";"xxx-xxx-xxxx";"graduateStudent103@department2.university0.edu";20;425;2011;2
21042;"graduateStudent104";"xxx-xxx-xxxx";"graduateStudent104@department2.university0.edu";26;503;2062;2
21052;"graduateStudent105";"xxx-xxx-xxxx";"graduateStudent105@department2.university0.edu";20;402;2003;2
21062;"graduateStudent106";"xxx-xxx-xxxx";"graduateStudent106@department2.university0.edu";24;922;2011;2
30002;"graduateStudent0";"xxx-xxx-xxxx";"graduateStudent0@department3.university0.edu";22;776;3051;3
30012;"graduateStudent1";"xxx-xxx-xxxx";"graduateStudent1@department3.university0.edu";22;162;3021;3
30022;"graduateStudent2";"xxx-xxx-xxxx";"graduateStudent2@department3.university0.edu";24;163;3031;3
30032;"graduateStudent3";"xxx-xxx-xxxx";"graduateStudent3@department3.university0.edu";25;5;3033;3
30042;"graduateStudent4";"xxx-xxx-xxxx";"graduateStudent4@department3.university0.edu";25;568;3082;3
30052;"graduateStudent5";"xxx-xxx-xxxx";"graduateStudent5@department3.university0.edu";20;706;3043;3
30062;"graduateStudent6";"xxx-xxx-xxxx";"graduateStudent6@department3.university0.edu";23;270;3002;3
30072;"graduateStudent7";"xxx-xxx-xxxx";"graduateStudent7@department3.university0.edu";26;556;3071;3
30082;"graduateStudent8";"xxx-xxx-xxxx";"graduateStudent8@department3.university0.edu";21;601;3013;3
30092;"graduateStudent9";"xxx-xxx-xxxx";"graduateStudent9@department3.university0.edu";22;257;3052;3
30102;"graduateStudent10";"xxx-xxx-xxxx";"graduateStudent10@department3.university0.edu";25;459;3002;3
30112;"graduateStudent11";"xxx-xxx-xxxx";"graduateStudent11@department3.university0.edu";26;519;3052;3
30122;"graduateStudent12";"xxx-xxx-xxxx";"graduateStudent12@department3.university0.edu";22;318;3051;3
30132;"graduateStudent13";"xxx-xxx-xxxx";"graduateStudent13@department3.university0.edu";24;840;3102;3
30142;"graduateStudent14";"xxx-xxx-xxxx";"graduateStudent14@department3.university0.edu";22;672;3083;3
30152;"graduateStudent15";"xxx-xxx-xxxx";"graduateStudent15@department3.university0.edu";21;117;3053;3
30162;"graduateStudent16";"xxx-xxx-xxxx";"graduateStudent16@department3.university0.edu";20;506;3012;3
30172;"graduateStudent17";"xxx-xxx-xxxx";"graduateStudent17@department3.university0.edu";23;453;3001;3
30182;"graduateStudent18";"xxx-xxx-xxxx";"graduateStudent18@department3.university0.edu";27;103;3063;3
30192;"graduateStudent19";"xxx-xxx-xxxx";"graduateStudent19@department3.university0.edu";24;444;3063;3
30202;"graduateStudent20";"xxx-xxx-xxxx";"graduateStudent20@department3.university0.edu";21;364;3061;3
30212;"graduateStudent21";"xxx-xxx-xxxx";"graduateStudent21@department3.university0.edu";21;955;3083;3
30222;"graduateStudent22";"xxx-xxx-xxxx";"graduateStudent22@department3.university0.edu";23;518;3013;3
30232;"graduateStudent23";"xxx-xxx-xxxx";"graduateStudent23@department3.university0.edu";25;632;3071;3
30242;"graduateStudent24";"xxx-xxx-xxxx";"graduateStudent24@department3.university0.edu";22;100;3011;3
30252;"graduateStudent25";"xxx-xxx-xxxx";"graduateStudent25@department3.university0.edu";20;611;3043;3
30262;"graduateStudent26";"xxx-xxx-xxxx";"graduateStudent26@department3.university0.edu";21;613;3082;3
30272;"graduateStudent27";"xxx-xxx-xxxx";"graduateStudent27@department3.university0.edu";27;316;3082;3
30282;"graduateStudent28";"xxx-xxx-xxxx";"graduateStudent28@department3.university0.edu";24;843;3001;3
30292;"graduateStudent29";"xxx-xxx-xxxx";"graduateStudent29@department3.university0.edu";26;224;3073;3
30302;"graduateStudent30";"xxx-xxx-xxxx";"graduateStudent30@department3.university0.edu";27;853;3071;3
30312;"graduateStudent31";"xxx-xxx-xxxx";"graduateStudent31@department3.university0.edu";21;767;3081;3
30322;"graduateStudent32";"xxx-xxx-xxxx";"graduateStudent32@department3.university0.edu";24;331;3061;3
30332;"graduateStudent33";"xxx-xxx-xxxx";"graduateStudent33@department3.university0.edu";22;230;3022;3
30342;"graduateStudent34";"xxx-xxx-xxxx";"graduateStudent34@department3.university0.edu";21;757;3002;3
30352;"graduateStudent35";"xxx-xxx-xxxx";"graduateStudent35@department3.university0.edu";25;252;3061;3
30362;"graduateStudent36";"xxx-xxx-xxxx";"graduateStudent36@department3.university0.edu";25;163;3021;3
30372;"graduateStudent37";"xxx-xxx-xxxx";"graduateStudent37@department3.university0.edu";26;819;3043;3
30382;"graduateStudent38";"xxx-xxx-xxxx";"graduateStudent38@department3.university0.edu";22;688;3082;3
30392;"graduateStudent39";"xxx-xxx-xxxx";"graduateStudent39@department3.university0.edu";26;778;3053;3
30402;"graduateStudent40";"xxx-xxx-xxxx";"graduateStudent40@department3.university0.edu";22;351;3093;3
30412;"graduateStudent41";"xxx-xxx-xxxx";"graduateStudent41@department3.university0.edu";24;630;3072;3
30422;"graduateStudent42";"xxx-xxx-xxxx";"graduateStudent42@department3.university0.edu";20;852;3083;3
30432;"graduateStudent43";"xxx-xxx-xxxx";"graduateStudent43@department3.university0.edu";22;252;3102;3
30442;"graduateStudent44";"xxx-xxx-xxxx";"graduateStudent44@department3.university0.edu";22;751;3102;3
30452;"graduateStudent45";"xxx-xxx-xxxx";"graduateStudent45@department3.university0.edu";26;294;3053;3
30462;"graduateStudent46";"xxx-xxx-xxxx";"graduateStudent46@department3.university0.edu";20;23;3092;3
30472;"graduateStudent47";"xxx-xxx-xxxx";"graduateStudent47@department3.university0.edu";24;392;3012;3
30482;"graduateStudent48";"xxx-xxx-xxxx";"graduateStudent48@department3.university0.edu";20;407;3072;3
30492;"graduateStudent49";"xxx-xxx-xxxx";"graduateStudent49@department3.university0.edu";20;463;3082;3
30502;"graduateStudent50";"xxx-xxx-xxxx";"graduateStudent50@department3.university0.edu";23;244;3061;3
30512;"graduateStudent51";"xxx-xxx-xxxx";"graduateStudent51@department3.university0.edu";21;108;3041;3
30522;"graduateStudent52";"xxx-xxx-xxxx";"graduateStudent52@department3.university0.edu";24;947;3072;3
30532;"graduateStudent53";"xxx-xxx-xxxx";"graduateStudent53@department3.university0.edu";25;143;3001;3
30542;"graduateStudent54";"xxx-xxx-xxxx";"graduateStudent54@department3.university0.edu";20;847;3092;3
30552;"graduateStudent55";"xxx-xxx-xxxx";"graduateStudent55@department3.university0.edu";26;623;3033;3
30562;"graduateStudent56";"xxx-xxx-xxxx";"graduateStudent56@department3.university0.edu";27;635;3011;3
30572;"graduateStudent57";"xxx-xxx-xxxx";"graduateStudent57@department3.university0.edu";27;428;3061;3
30582;"graduateStudent58";"xxx-xxx-xxxx";"graduateStudent58@department3.university0.edu";23;478;3023;3
30592;"graduateStudent59";"xxx-xxx-xxxx";"graduateStudent59@department3.university0.edu";22;541;3001;3
30602;"graduateStudent60";"xxx-xxx-xxxx";"graduateStudent60@department3.university0.edu";27;95;3001;3
30612;"graduateStudent61";"xxx-xxx-xxxx";"graduateStudent61@department3.university0.edu";21;986;3061;3
30622;"graduateStudent62";"xxx-xxx-xxxx";"graduateStudent62@department3.university0.edu";20;912;3011;3
30632;"graduateStudent63";"xxx-xxx-xxxx";"graduateStudent63@department3.university0.edu";21;322;3063;3
30642;"graduateStudent64";"xxx-xxx-xxxx";"graduateStudent64@department3.university0.edu";26;508;3001;3
30652;"graduateStudent65";"xxx-xxx-xxxx";"graduateStudent65@department3.university0.edu";23;190;3042;3
30662;"graduateStudent66";"xxx-xxx-xxxx";"graduateStudent66@department3.university0.edu";27;92;3061;3
30672;"graduateStudent67";"xxx-xxx-xxxx";"graduateStudent67@department3.university0.edu";24;989;3043;3
30682;"graduateStudent68";"xxx-xxx-xxxx";"graduateStudent68@department3.university0.edu";20;583;3083;3
30692;"graduateStudent69";"xxx-xxx-xxxx";"graduateStudent69@department3.university0.edu";27;670;3043;3
30702;"graduateStudent70";"xxx-xxx-xxxx";"graduateStudent70@department3.university0.edu";27;81;3051;3
30712;"graduateStudent71";"xxx-xxx-xxxx";"graduateStudent71@department3.university0.edu";26;82;3033;3
30722;"graduateStudent72";"xxx-xxx-xxxx";"graduateStudent72@department3.university0.edu";21;73;3061;3
30732;"graduateStudent73";"xxx-xxx-xxxx";"graduateStudent73@department3.university0.edu";24;274;3062;3
30742;"graduateStudent74";"xxx-xxx-xxxx";"graduateStudent74@department3.university0.edu";21;415;3043;3
